"475","46","2024-02-05 20:17:23","32","127"
"476","46","2024-02-05 20:17:25","32","127"
"477","46","2024-02-05 20:32:27","32","127"
"478","46","2024-02-05 20:53:46","32","127"
"479","43","2024-02-05 21:02:09","18","127"
"480","43","2024-02-05 21:02:24","19","127"
"481","43","2024-02-05 21:07:33","22","127"
"482","43","2024-02-05 21:30:19","33","127"
"483","43","2024-02-05 21:40:23","33","127"
"484","43","2024-02-05 21:40:29","33","127"
"485","43","2024-02-05 21:47:00","36","127"
"486","43","2024-02-05 21:47:01","36","127"
"487","43","2024-02-05 22:08:56","44","127"
"488","43","2024-02-05 22:13:22","45","127"
"489","43","2024-02-05 22:15:04","46","127"
"490","46","2024-02-05 22:16:43","33","127"
"491","43","2024-02-05 22:17:21","47","127"
"492","46","2024-02-05 22:26:24","34","127"
"493","43","2024-02-05 22:26:51","48","127"
"494","46","2024-02-05 22:31:34","34","127"
"495","43","2024-02-05 22:43:41","48","127"
"496","46","2024-02-05 22:55:57","34","127"
"497","46","2024-02-05 22:56:32","34","127"
"498","46","2024-02-05 22:56:33","34","127"
"499","43","2024-02-05 22:58:03","48","127"
"500","46","2024-02-05 22:59:56","34","127"
"501","46","2024-02-05 23:12:30","34","127"
"502","45","2024-02-05 23:56:41","5","127"
"503","45","2024-02-05 23:59:51","6","127"
"504","49","2024-02-06 06:31:51","1","127"
"505","46","2024-02-06 07:04:46","34","127"
"506","46","2024-02-06 07:05:12","34","127"
"507","46","2024-02-06 07:05:12","34","127"
"508","41","2024-02-06 07:47:53","43","127"
"509","46","2024-02-06 08:00:15","35","127"
"510","43","2024-02-06 08:20:33","52","127"
"511","43","2024-02-06 08:21:07","53","127"
"512","47","2024-02-06 12:34:11","6","127"
"513","35","2024-02-06 12:59:38","45","127"
"514","35","2024-02-06 13:01:15","46","127"
"515","35","2024-02-06 13:02:56","47","127"
"516","35","2024-02-06 13:04:59","47","127"
"517","35","2024-02-06 13:05:39","47","127"
"518","50","2024-02-06 13:06:15","1","127"
"519","48","2024-02-06 13:06:36","22","127"
"520","50","2024-02-06 13:06:50","1","127"
"521","35","2024-02-06 13:07:30","48","127"
"522","48","2024-02-06 13:08:00","23","127"
"523","47","2024-02-06 13:08:41","6","127"
"524","48","2024-02-06 13:09:26","23","127"
"525","44","2024-02-06 13:10:00","26","127"
"526","50","2024-02-06 13:10:00","2","127"
"527","44","2024-02-06 13:10:51","26","127"
"528","44","2024-02-06 13:11:33","26","127"
"529","44","2024-02-06 13:11:44","26","127"
"530","48","2024-02-06 13:13:37","26","127"
"531","35","2024-02-06 13:16:23","49","127"
"532","48","2024-02-06 13:17:39","26","127"
"533","48","2024-02-06 13:21:46","27","127"
"534","48","2024-02-06 13:22:17","27","127"
"535","48","2024-02-06 13:24:15","28","127"
"536","48","2024-02-06 13:24:28","28","127"
"537","50","2024-02-06 13:37:44","3","127"
"538","48","2024-02-06 13:46:13","28","127"
"539","48","2024-02-06 13:46:45","29","127"
"540","50","2024-02-06 13:47:51","5","127"
"541","50","2024-02-06 13:47:59","5","127"
"542","48","2024-02-06 13:48:36","30","127"
"543","48","2024-02-06 13:50:30","30","127"
"544","50","2024-02-06 13:50:59","7","127"
"545","48","2024-02-06 13:52:34","30","127"
"546","48","2024-02-06 14:39:27","30","127"
"547","48","2024-02-06 14:40:56","30","127"
"548","48","2024-02-06 14:42:31","31","127"
"549","50","2024-02-06 15:01:32","8","127"
"550","50","2024-02-06 15:22:56","10","127"
"551","50","2024-02-06 15:31:03","11","127"
"552","50","2024-02-06 15:37:01","12","127"
"553","50","2024-02-06 15:37:03","12","127"
"554","48","2024-02-06 15:48:42","31","127"
"555","48","2024-02-06 15:49:46","32","127"
"556","50","2024-02-06 16:20:01","12","127"
"557","50","2024-02-06 16:22:34","13","127"
"558","50","2024-02-06 16:27:05","16","127"
"559","48","2024-02-06 16:52:55","32","127"
"560","48","2024-02-06 16:54:07","33","127"
"561","48","2024-02-06 16:59:27","35","127"
"562","48","2024-02-06 17:00:26","36","127"
"563","48","2024-02-06 17:02:41","36","127"
"564","48","2024-02-06 17:21:04","36","127"
"565","46","2024-02-06 17:24:22","35","127"
"566","46","2024-02-06 17:24:33","35","127"
"567","46","2024-02-06 17:24:35","35","127"
"568","41","2024-02-06 17:24:40","44","127"
"569","46","2024-02-06 17:25:05","35","127"
"570","41","2024-02-06 17:25:14","45","127"
"571","50","2024-02-06 17:25:23","23","127"
"572","50","2024-02-06 17:25:33","23","127"
"573","46","2024-02-06 17:25:34","35","127"
"574","46","2024-02-06 17:25:41","35","127"
"575","46","2024-02-06 17:28:17","36","127"
"576","46","2024-02-06 17:31:17","36","127"
"577","48","2024-02-06 17:33:09","36","127"
"578","46","2024-02-06 17:52:49","36","127"
"579","43","2024-02-06 18:17:27","53","127"
"580","43","2024-02-06 18:22:40","55","127"
"581","43","2024-02-06 18:24:02","55","127"
"582","43","2024-02-06 18:30:43","58","127"
"583","43","2024-02-06 18:37:08","60","127"
"584","43","2024-02-06 18:38:14","60","127"
"585","43","2024-02-06 18:39:20","60","127"
"586","43","2024-02-06 18:40:13","60","127"
"587","43","2024-02-06 18:41:27","61","127"
"588","43","2024-02-06 18:41:35","61","127"
"589","43","2024-02-06 18:43:54","62","127"
"590","43","2024-02-06 19:15:15","71","127"
"591","48","2024-02-06 19:18:18","36","127"
"592","48","2024-02-06 19:18:44","36","127"
"593","50","2024-02-06 19:24:17","23","127"
"594","46","2024-02-06 19:28:17","36","127"
"595","46","2024-02-06 19:29:03","37","127"
"596","46","2024-02-06 19:29:08","37","127"
"597","46","2024-02-06 19:40:23","37","127"
"598","46","2024-02-06 19:41:00","38","127"
"599","46","2024-02-06 19:41:10","38","127"
"600","50","2024-02-06 19:42:15","25","127"
"601","46","2024-02-06 19:42:16","38","127"
"602","46","2024-02-06 19:42:18","38","127"
"603","50","2024-02-06 19:44:21","26","127"
"604","46","2024-02-06 19:45:36","38","127"
"605","46","2024-02-06 19:48:43","38","127"
"606","50","2024-02-06 19:49:57","26","127"
"607","46","2024-02-06 19:49:59","39","127"
"608","46","2024-02-06 19:50:29","39","127"
"609","46","2024-02-06 19:50:31","39","127"
"610","46","2024-02-06 19:53:15","39","127"
"611","46","2024-02-06 19:53:50","39","127"
"612","46","2024-02-06 19:55:17","40","127"
"613","46","2024-02-06 19:55:18","40","127"
"614","50","2024-02-06 19:56:58","26","127"
"615","46","2024-02-06 20:04:14","40","127"
"616","46","2024-02-06 20:11:28","41","127"
"617","46","2024-02-06 20:11:28","41","127"
"618","46","2024-02-06 20:11:29","41","127"
"619","46","2024-02-06 20:11:35","41","127"
"620","46","2024-02-06 20:11:39","41","127"
"621","46","2024-02-06 20:11:40","41","127"
"622","46","2024-02-06 20:11:42","41","127"
"623","46","2024-02-06 20:11:44","41","127"
"624","43","2024-02-06 20:32:51","98","127"
"625","43","2024-02-06 20:33:09","98","127"
"626","48","2024-02-06 20:33:15","38","127"
"627","48","2024-02-06 20:34:11","39","127"
"628","43","2024-02-06 20:34:27","98","127"
"629","43","2024-02-06 20:51:23","100","127"
"630","43","2024-02-06 20:52:13","100","127"
"631","46","2024-02-06 20:57:02","41","127"
"632","48","2024-02-06 21:03:41","40","127"
"633","43","2024-02-06 21:09:29","100","127"
"634","46","2024-02-06 21:20:03","41","127"
"635","46","2024-02-06 21:33:46","41","127"
"636","46","2024-02-06 21:36:28","42","127"
"637","46","2024-02-06 21:47:16","42","127"
"638","50","2024-02-06 21:47:54","26","127"
"639","50","2024-02-06 21:48:07","26","127"
"640","50","2024-02-06 21:57:57","28","127"
"641","46","2024-02-06 22:01:37","42","127"
"642","46","2024-02-06 22:01:38","42","127"
"643","50","2024-02-06 22:12:34","32","127"
"644","47","2024-02-06 22:16:40","7","127"
"645","43","2024-02-06 22:27:41","111","127"
"646","46","2024-02-06 22:31:07","42","127"
"647","50","2024-02-06 22:35:24","32","127"
"648","50","2024-02-06 22:46:25","33","127"
"649","46","2024-02-07 07:35:06","42","127"
"650","46","2024-02-07 07:35:21","42","127"
"651","46","2024-02-07 07:35:23","42","127"
"652","46","2024-02-07 07:35:40","43","127"
"653","41","2024-02-07 07:38:42","45","127"
"654","48","2024-02-07 07:38:56","40","127"
"655","41","2024-02-07 07:39:04","46","127"
"656","48","2024-02-07 07:43:09","41","127"
"657","48","2024-02-07 07:43:13","41","127"
"658","46","2024-02-07 07:52:28","43","127"
"659","50","2024-02-07 07:58:14","33","127"
"660","43","2024-02-07 08:39:30","111","127"
"661","41","2024-02-07 08:40:18","46","127"
"662","43","2024-02-07 08:40:26","111","127"
"663","41","2024-02-07 08:46:28","46","127"
"664","48","2024-02-07 10:27:34","42","127"
"665","46","2024-02-07 10:47:11","43","127"
"666","48","2024-02-07 11:52:13","42","127"
"667","41","2024-02-07 12:03:47","46","127"
"668","46","2024-02-07 12:05:40","43","127"
"669","46","2024-02-07 12:05:46","43","127"
"670","46","2024-02-07 12:05:47","43","127"
"671","50","2024-02-07 12:05:59","33","127"
"672","41","2024-02-07 12:06:46","49","127"
"673","46","2024-02-07 12:07:37","43","127"
"674","46","2024-02-07 12:07:53","43","127"
"675","50","2024-02-07 12:07:58","33","127"
"676","49","2024-02-07 12:10:02","1","127"
"677","46","2024-02-07 12:17:43","44","127"
"678","46","2024-02-07 12:34:02","44","127"
"679","49","2024-02-07 12:48:59","1","127"
"680","46","2024-02-07 12:50:05","44","127"
"681","43","2024-02-07 12:50:24","111","127"
"682","46","2024-02-07 12:50:48","44","127"
"683","46","2024-02-07 13:50:30","44","127"
"684","49","2024-02-07 14:17:26","1","127"
"685","46","2024-02-07 14:31:23","44","127"
"686","46","2024-02-07 14:32:21","44","127"
"687","46","2024-02-07 14:37:24","45","127"
"688","46","2024-02-07 14:37:28","45","127"
